FILE_VERSION	2.0.0
NO_OF_FRAMES	1000
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2025-10-14, 16:40:50.181	572992.86788000
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001
TRAJECTORY_TYPES	Measured	Measured
150.596	129.653	589.225	145.815	131.717	246.650
150.579	129.553	590.431	145.924	132.077	250.883
150.562	129.509	591.571	145.377	133.797	254.826
150.610	129.558	592.738	145.836	132.641	258.370
150.573	129.450	594.043	145.286	134.231	262.132
150.553	129.499	595.325	145.382	133.600	265.352
150.491	129.475	596.762	145.356	133.913	268.504
150.436	129.459	598.251	145.164	135.124	271.503
150.390	129.508	599.700	145.431	134.523	274.091
150.286	129.582	601.192	144.943	135.194	276.489
150.183	129.592	602.805	145.206	135.315	278.924
150.101	129.658	604.445	145.113	135.567	280.887
149.995	129.744	606.089	145.086	135.046	282.193
149.902	129.784	607.824	144.989	135.310	283.831
149.773	129.933	609.394	144.918	135.316	284.874
149.659	130.122	610.989	144.848	135.340	285.789
149.551	130.260	612.594	144.941	135.421	286.271
149.428	130.465	614.076	144.723	135.503	286.744
149.264	130.662	615.453	144.689	135.472	286.775
149.148	130.914	616.918	144.715	135.530	286.686
149.046	131.155	618.080	144.877	135.633	286.169
148.916	131.463	619.143	144.747	135.610	285.691
148.779	131.699	620.149	144.773	135.544	284.799
148.642	131.969	621.008	144.797	135.572	283.822
148.520	132.332	621.488	144.925	135.378	282.727
148.368	132.535	622.038	144.748	135.375	281.241
148.239	132.756	622.259	145.057	134.991	279.866
148.111	133.033	622.295	144.733	135.359	278.522
147.966	133.310	622.118	144.810	134.976	276.692
147.852	133.587	621.754	144.769	135.650	275.267
147.733	133.767	621.167	144.958	135.150	273.595
147.609	134.038	620.361	145.255	134.400	271.643
147.497	134.334	619.222	145.373	134.151	269.732
147.357	134.578	617.925	144.986	134.857	267.980
147.257	134.776	616.396	144.989	134.687	266.188
147.184	135.039	614.697	145.066	134.416	264.449
147.128	135.285	612.851	145.144	134.160	262.526
147.081	135.536	610.826	144.934	134.634	260.723
147.041	135.809	608.606	144.901	134.549	258.818
147.017	136.071	606.204	144.964	134.044	256.916
147.022	136.293	603.807	145.013	133.648	255.158
147.038	136.444	601.214	144.965	133.308	253.057
147.025	136.603	598.596	144.968	132.914	251.009
147.028	136.737	595.903	144.950	132.461	248.924
147.062	136.826	593.254	144.913	132.322	246.902
147.069	136.855	590.496	144.800	132.681	244.937
147.124	136.899	587.785	144.542	132.676	242.672
147.137	136.901	585.107	144.476	132.703	240.399
147.195	136.867	582.624	144.125	133.192	237.908
147.280	136.775	580.058	144.172	132.881	235.416
147.323	136.715	577.688	144.236	132.581	232.557
147.387	136.626	575.379	143.773	133.483	229.880
147.515	136.591	573.154	143.837	133.376	226.976
147.610	136.399	571.224	143.899	133.290	224.012
147.721	136.257	569.381	143.874	133.103	220.821
147.808	136.148	567.697	143.860	133.118	217.725
147.935	135.991	566.183	143.858	133.489	214.711
148.071	135.725	564.899	144.028	132.496	211.273
148.171	135.477	563.654	143.976	132.942	208.310
148.272	135.206	562.710	143.797	132.812	205.050
148.386	134.910	561.946	143.771	133.033	202.072
148.505	134.581	561.311	143.782	133.189	199.137
148.595	134.254	560.833	143.728	133.352	196.259
148.740	133.905	560.557	143.453	133.913	193.560
148.856	133.590	560.314	143.518	133.492	190.898
148.969	133.320	560.232	143.213	134.024	188.371
149.103	133.038	560.341	143.564	133.262	185.980
149.225	132.719	560.632	143.392	133.282	183.729
149.352	132.475	560.821	143.117	134.011	181.910
149.489	132.294	561.138	143.179	133.719	180.333
149.569	131.981	561.579	143.448	133.350	178.704
149.671	131.752	562.074	143.390	133.752	177.698
149.750	131.429	562.601	143.535	133.499	176.689
149.811	131.110	563.123	143.308	133.746	176.245
149.835	130.894	563.644	143.616	133.528	175.711
149.857	130.592	564.226	143.594	133.405	175.530
149.875	130.363	564.869	143.580	133.976	176.010
149.904	130.096	565.409	143.776	133.246	176.408
149.914	129.829	565.984	143.920	133.250	177.413
149.912	129.686	566.612	144.131	133.171	178.668
149.950	129.552	567.098	144.263	133.253	180.506
149.939	129.512	567.693	144.219	133.596	182.371
149.940	129.436	568.294	144.460	132.721	184.517
149.944	129.425	568.754	144.870	131.979	186.840
149.904	129.458	569.329	144.988	131.769	189.730
149.903	129.464	569.923	145.286	131.559	192.937
149.872	129.559	570.490	145.238	131.564	196.517
149.812	129.559	571.109	145.650	130.951	200.001
149.760	129.681	571.760	145.627	130.973	203.902
149.714	129.736	572.543	145.809	130.353	207.703
149.658	129.785	573.267	146.071	130.074	211.842
149.603	129.847	574.142	146.181	129.439	215.738
149.540	129.946	575.117	146.491	129.031	219.878
149.453	130.060	576.141	146.606	128.491	223.824
149.386	130.238	577.126	146.903	128.089	227.923
149.322	130.428	578.400	146.993	127.778	231.823
149.281	130.570	579.627	147.138	127.446	235.662
149.223	130.772	581.170	147.310	127.157	239.508
149.181	130.937	582.724	147.624	126.532	242.861
149.107	131.202	584.302	147.735	126.500	246.531
149.053	131.398	586.007	148.028	126.180	249.771
148.993	131.535	587.937	148.149	125.603	252.692
148.929	131.655	589.877	148.482	125.611	255.831
148.880	131.805	591.808	148.544	125.652	258.430
148.813	131.910	593.999	148.743	124.565	260.752
148.805	132.026	596.119	148.705	124.966	263.200
148.777	132.096	598.394	148.953	124.022	265.165
148.753	132.286	600.585	149.213	123.960	267.310
148.728	132.365	602.773	149.182	124.083	269.147
148.704	132.449	605.056	149.324	123.050	270.677
148.696	132.559	607.220	149.385	123.087	272.082
148.713	132.667	609.479	149.579	122.899	273.603
148.736	132.781	611.416	149.654	122.497	274.583
148.757	132.836	613.457	149.665	122.232	275.517
148.773	132.923	615.385	149.632	122.199	276.421
148.816	133.002	617.199	149.692	122.072	277.045
148.860	133.058	618.690	149.398	122.505	277.625
148.893	133.067	620.060	149.636	121.817	278.012
148.941	133.009	621.324	149.557	121.647	278.339
149.001	132.982	622.305	149.412	122.482	278.748
149.058	132.910	623.148	149.356	122.502	278.811
149.099	132.828	623.849	149.287	122.566	278.823
149.183	132.675	624.159	149.183	122.726	278.796
149.260	132.613	624.266	149.399	122.296	278.649
149.348	132.482	624.142	149.066	122.572	278.384
149.408	132.296	623.894	148.964	123.118	278.022
149.497	132.148	623.278	148.982	122.824	277.542
149.592	132.025	622.456	148.774	123.588	277.082
149.674	131.811	621.490	148.834	123.311	276.360
149.794	131.605	620.296	148.619	123.652	275.763
149.881	131.469	618.829	148.572	123.732	274.884
149.989	131.268	617.212	148.495	124.003	274.019
150.097	131.082	615.483	148.349	124.459	273.140
150.205	130.921	613.566	148.273	124.889	272.214
150.299	130.767	611.476	147.973	125.006	271.089
150.370	130.518	609.421	147.732	125.607	270.039
150.442	130.316	607.110	147.788	126.078	268.770
150.516	130.138	604.742	147.479	126.125	267.270
150.564	129.989	602.434	147.209	126.469	265.728
150.644	129.779	600.040	147.032	126.766	264.143
150.699	129.595	597.615	146.901	127.155	262.246
150.754	129.525	595.161	146.779	127.536	260.272
150.765	129.349	592.873	146.725	128.087	258.294
150.785	129.225	590.650	146.615	127.875	255.572
150.836	129.163	588.394	146.303	128.305	253.154
150.839	129.016	586.260	146.199	128.743	250.360
150.845	128.980	584.123	146.142	129.265	247.483
150.806	128.946	582.170	145.959	129.345	244.220
150.774	128.944	580.335	145.825	129.423	240.636
150.736	128.970	578.665	145.709	129.772	237.255
150.679	128.981	577.147	145.651	130.058	233.511
150.640	128.966	575.682	145.646	130.152	229.757
150.535	128.998	574.332	145.550	130.608	226.131
150.458	129.064	573.178	145.471	131.043	222.295
150.416	129.152	572.035	145.374	131.118	218.168
150.302	129.170	571.068	145.453	131.377	214.253
150.207	129.258	570.277	145.261	131.163	210.133
150.099	129.407	569.529	145.273	131.173	206.154
150.001	129.543	568.879	145.006	132.221	202.669
149.838	129.765	568.282	145.204	131.725	198.926
149.710	130.013	567.674	145.105	132.013	195.590
149.571	130.198	567.338	145.056	132.528	192.357
149.477	130.486	566.856	144.873	132.353	189.170
149.264	130.806	566.596	144.938	131.991	186.425
149.145	131.139	566.197	144.981	132.577	184.042
149.006	131.430	565.903	145.086	131.833	181.546
148.836	131.786	565.658	144.860	132.265	179.732
148.736	132.175	565.278	145.059	132.016	178.311
148.555	132.453	565.043	144.895	131.746	176.915
148.406	132.742	564.905	144.977	131.811	175.938
148.279	133.119	564.552	145.141	131.754	175.302
148.139	133.415	564.219	144.907	131.623	174.894
148.030	133.709	564.099	144.906	131.595	174.848
147.910	134.034	563.757	144.866	131.337	174.931
147.803	134.351	563.458	145.090	131.193	175.406
147.712	134.685	563.252	145.055	131.265	176.287
147.628	134.976	562.982	144.789	131.611	177.460
147.569	135.235	562.802	144.683	131.418	178.941
147.480	135.507	562.700	144.671	131.444	180.548
147.414	135.761	562.576	144.544	131.407	182.545
147.354	135.986	562.548	144.598	131.556	185.134
147.323	136.159	562.615	144.803	131.156	187.510
147.306	136.292	562.730	144.654	131.559	190.445
147.302	136.518	562.959	144.473	131.757	193.215
147.250	136.595	563.461	144.284	131.416	196.398
147.300	136.696	563.837	144.395	131.602	199.742
147.283	136.757	564.521	144.289	131.092	202.814
147.291	136.813	565.330	144.011	131.643	206.357
147.304	136.849	566.165	144.110	131.587	209.971
147.369	136.908	567.222	144.133	131.409	213.372
147.418	136.887	568.449	143.727	131.545	216.913
147.457	136.856	569.761	143.690	131.609	220.248
147.511	136.809	571.303	143.774	131.660	223.601
147.578	136.731	573.068	143.639	131.555	226.757
147.666	136.623	574.912	143.312	132.802	230.324
147.766	136.488	576.946	143.056	132.742	233.295
147.828	136.230	579.009	143.307	132.045	236.014
147.912	136.021	581.285	143.083	132.394	238.869
148.023	135.815	583.599	142.936	132.943	241.770
148.100	135.530	585.981	143.090	132.851	244.181
148.167	135.243	588.525	142.658	133.605	246.688
148.256	135.010	591.091	142.768	133.631	249.124
148.354	134.715	593.643	142.681	133.701	251.220
148.464	134.453	596.283	142.824	134.117	253.487
148.517	134.187	598.922	142.730	134.220	255.470
148.609	133.934	601.524	142.587	134.452	257.458
148.712	133.636	604.078	142.571	134.661	259.401
148.781	133.410	606.497	142.683	134.475	260.960
148.842	133.080	608.757	142.582	134.695	262.816
148.897	132.835	610.984	142.689	135.170	264.693
148.949	132.577	613.044	142.477	134.673	265.981
149.018	132.312	615.017	142.364	134.894	267.733
149.060	132.091	616.703	142.273	135.479	269.401
149.131	131.832	618.246	142.644	135.129	270.957
149.152	131.569	619.657	142.507	134.852	272.245
149.199	131.334	620.799	142.626	134.956	273.837
149.252	131.103	621.783	142.768	135.021	275.212
149.277	130.974	622.378	142.748	134.670	276.394
149.309	130.726	622.909	142.676	134.677	277.628
149.316	130.575	623.080	143.006	134.771	278.852
149.334	130.464	623.048	143.132	134.660	279.825
149.339	130.405	622.883	143.217	134.546	280.760
149.351	130.394	622.439	143.386	134.489	281.642
149.316	130.288	621.837	143.392	134.043	281.979
149.314	130.218	621.016	143.490	133.860	282.645
149.296	130.223	619.999	143.676	133.539	282.863
149.259	130.206	618.804	144.038	133.385	283.193
