FILE_VERSION	2.0.0
NO_OF_FRAMES	3000
NO_OF_CAMERAS	2
NO_OF_MARKERS	2
FREQUENCY	100
DESCRIPTION	--
TIME_STAMP	2025-10-14, 17:31:58.329	576061.01365670
DATA_INCLUDED	3D
MARKER_NAMES	New 0000	New 0001
TRAJECTORY_TYPES	Measured	Measured
168.169	125.720	355.216	164.347	128.583	552.203
167.308	126.587	354.897	164.258	128.841	552.557
166.439	127.675	354.767	164.074	128.825	553.256
165.587	128.726	354.803	163.974	129.035	554.277
164.665	129.603	354.662	163.813	129.202	555.631
163.829	130.500	354.728	163.726	129.204	557.283
162.958	131.479	354.850	163.598	129.410	559.145
162.132	132.374	355.047	163.479	129.780	561.328
161.342	133.170	355.312	163.576	129.992	563.670
160.619	133.993	355.935	163.382	129.968	566.214
159.769	134.823	356.696	163.426	130.230	569.008
158.991	135.644	357.718	163.302	130.261	571.874
158.329	136.386	359.031	163.407	130.656	574.864
157.575	137.118	360.879	163.336	130.520	577.977
156.913	137.805	362.931	163.318	130.761	581.153
156.293	138.307	365.481	163.390	131.149	584.266
155.705	138.919	368.243	163.318	131.212	587.409
155.082	139.418	371.663	163.413	131.287	590.575
154.629	139.832	375.133	163.422	131.463	593.561
154.228	140.262	379.202	163.489	131.770	596.565
153.904	140.553	383.774	163.461	131.786	599.372
153.641	140.780	388.308	163.531	132.003	602.060
153.465	140.906	393.568	163.563	132.259	604.631
153.370	141.034	398.743	163.643	132.435	606.994
153.366	141.003	404.134	163.668	132.717	609.104
153.350	141.057	409.636	163.745	132.988	611.091
153.426	141.009	415.423	163.807	133.139	612.790
153.570	140.871	421.157	163.928	133.643	614.231
153.801	140.691	426.926	163.922	133.697	615.437
154.091	140.362	432.490	163.990	133.893	616.401
154.359	140.180	437.925	164.016	134.016	617.146
154.758	139.856	443.122	164.204	134.278	617.631
155.120	139.608	448.182	164.204	134.316	617.841
155.541	139.303	452.500	164.334	134.532	617.808
156.001	138.923	456.474	164.357	134.530	617.537
156.471	138.628	460.030	164.476	134.798	617.123
157.009	138.216	462.842	164.629	134.790	616.452
157.521	137.877	464.969	164.733	134.892	615.604
158.084	137.418	466.442	164.849	134.972	614.554
158.689	137.055	466.933	164.951	135.101	613.378
159.270	136.675	466.841	165.098	135.175	612.070
159.884	136.221	465.861	165.202	135.103	610.608
160.504	135.788	464.057	165.331	135.168	609.011
161.147	135.337	461.600	165.477	135.243	607.341
161.800	134.878	457.991	165.586	135.181	605.537
162.461	134.447	453.903	165.760	135.234	603.614
163.135	134.022	448.959	165.956	135.301	601.652
163.844	133.569	443.242	166.056	135.243	599.702
164.521	133.137	437.039	166.256	135.206	597.685
165.226	132.716	430.150	166.419	135.171	595.578
165.962	132.198	422.529	166.516	135.000	593.521
166.713	131.747	414.716	166.753	134.975	591.359
167.409	131.416	406.560	166.889	134.781	589.308
168.194	130.973	398.202	167.045	134.707	587.146
168.911	130.588	389.617	167.199	134.363	585.117
169.651	130.295	381.254	167.507	134.359	583.039
170.353	129.866	372.717	167.618	134.055	581.026
171.049	129.563	364.607	167.737	133.673	579.095
171.733	129.370	356.923	167.896	133.527	577.122
172.360	129.203	349.485	168.131	133.233	575.326
172.971	128.957	342.487	168.308	132.931	573.544
173.556	128.790	336.228	168.469	132.622	571.843
174.132	128.539	330.476	168.602	132.261	570.216
174.642	128.362	325.353	168.749	131.910	568.737
175.113	128.137	321.085	168.989	131.621	567.267
175.581	128.020	317.553	169.102	131.230	565.893
176.022	127.841	314.815	169.290	130.978	564.705
176.446	127.730	313.030	169.430	130.607	563.636
176.778	127.802	312.351	169.562	130.273	562.666
177.042	127.738	312.359	169.706	129.859	561.805
177.294	127.670	313.226	169.883	129.488	561.061
177.454	127.676	314.991	169.966	129.177	560.487
177.493	127.710	317.409	170.174	128.762	560.169
177.556	127.602	320.802	170.293	128.360	560.010
177.579	127.654	324.943	170.390	128.022	560.012
177.474	127.735	329.612	170.542	127.700	560.184
177.380	127.711	334.815	170.619	127.177	560.544
177.190	127.715	340.499	170.766	126.925	561.185
177.039	127.667	346.637	170.820	126.587	562.011
176.809	127.655	353.021	170.887	126.257	563.003
176.500	127.454	359.711	171.052	126.157	564.283
176.346	127.347	366.433	171.040	125.690	565.622
176.061	127.274	373.334	171.069	125.418	567.227
175.737	127.142	380.009	171.073	125.174	569.029
175.434	127.077	386.708	171.209	125.191	571.086
175.096	126.900	393.215	171.132	124.960	573.180
174.759	126.735	399.454	171.128	124.747	575.508
174.423	126.560	405.339	171.102	124.601	577.973
174.062	126.387	410.884	171.072	124.405	580.577
173.691	126.184	416.131	171.019	124.396	583.268
173.306	125.955	420.676	170.971	124.359	586.036
172.917	125.710	424.961	170.924	124.375	588.883
172.515	125.473	428.531	170.804	124.235	591.832
172.150	125.261	431.844	170.735	124.236	594.713
171.752	124.992	434.487	170.650	124.177	597.708
171.327	124.637	436.544	170.518	124.192	600.575
170.971	124.381	438.080	170.397	124.261	603.363
170.603	124.133	439.316	170.249	124.298	606.067
170.154	123.836	439.884	170.098	124.398	608.653
169.824	123.525	440.104	169.952	124.578	611.102
169.415	123.159	439.863	169.829	124.721	613.429
169.048	122.966	439.479	169.678	124.956	615.447
168.711	122.686	438.554	169.390	124.986	617.283
168.388	122.250	437.255	169.297	125.361	618.833
168.051	122.011	435.853	169.079	125.586	620.161
167.732	121.695	434.416	168.884	125.753	621.143
167.453	121.369	432.678	168.659	125.957	621.874
167.191	121.107	430.958	168.548	126.441	622.217
166.946	120.822	429.112	168.342	126.706	622.339
166.742	120.548	427.254	168.135	126.937	622.068
166.470	120.420	425.520	167.900	127.300	621.568
166.208	120.284	423.684	167.701	127.574	620.712
165.984	120.170	422.023	167.570	127.988	619.507
165.843	120.096	420.421	167.300	128.112	618.080
165.571	120.138	418.764	167.032	128.494	616.355
165.353	120.030	417.185	166.771	128.683	614.250
165.080	120.088	415.665	166.530	128.810	612.006
164.956	120.241	414.206	166.431	129.223	609.521
