107.063	387.608	209.757
107.243	384.289	208.189
107.186	380.681	206.547
107.015	376.785	204.808
107.108	372.130	202.631
107.167	367.069	200.248
107.197	361.718	197.623
107.185	355.899	194.939
107.274	349.673	191.999
107.383	343.022	189.042
107.268	336.457	186.200
107.379	329.078	183.015
107.452	321.486	180.070
107.247	313.868	177.242
107.320	305.601	174.141
107.118	297.175	171.278
107.073	288.348	168.268
106.936	279.179	165.402
106.842	269.677	162.494
106.903	260.000	159.543
106.704	249.932	156.638
106.722	239.570	153.715
106.758	229.080	150.881
106.642	217.984	147.884
106.835	206.805	145.158
106.752	195.386	142.459
106.534	184.242	140.306
106.746	172.327	137.882
106.811	160.377	135.920
106.753	148.120	133.885
107.138	135.923	132.261
107.056	123.553	130.785
107.104	111.351	129.659
107.387	98.621	128.517
107.608	85.794	127.478
108.006	72.883	126.590
108.197	60.069	125.854
108.327	47.330	125.427
108.594	34.116	124.843
108.982	21.430	124.809
109.191	7.849	124.658
109.654	-5.288	124.974
110.052	-18.097	125.453
110.479	-31.462	126.058
110.889	-44.119	127.192
111.199	-57.119	128.354
111.765	-69.113	129.919
112.050	-81.632	131.417
112.451	-93.574	133.277
112.827	-106.062	135.083
113.278	-117.854	137.115
113.289	-129.496	139.164
113.311	-141.109	141.324
113.261	-152.534	143.477
113.129	-163.898	145.760
112.542	-175.379	147.815
112.714	-185.712	150.344
112.555	-195.493	152.899
112.383	-204.842	155.731
112.159	-212.713	158.532
112.355	-220.822	161.458
112.233	-229.064	164.233
111.894	-237.482	167.071
111.754	-244.583	169.969
111.511	-251.735	172.817
111.337	-258.943	175.257
111.470	-266.120	177.761
111.382	-272.225	180.180
111.448	-278.390	182.331
111.781	-283.396	184.705
112.000	-288.499	186.831
111.780	-293.753	188.736
111.942	-297.194	190.515
111.677	-301.197	192.274
111.774	-304.465	194.086
111.624	-308.111	195.522
111.884	-310.609	197.046
111.402	-312.019	198.483
111.525	-314.273	199.505
111.302	-315.884	200.412
111.729	-316.728	201.208
111.588	-317.853	201.531
111.660	-317.795	201.887
111.692	-318.077	201.876
111.757	-318.367	201.492
111.948	-317.518	201.204
112.132	-316.187	200.615
112.101	-315.228	199.707
111.959	-313.736	198.617
112.705	-310.857	197.686
112.704	-308.275	196.385
112.661	-305.112	194.969
112.573	-301.297	193.442
112.361	-296.701	191.943
112.559	-292.168	190.257
112.198	-286.464	188.423
112.123	-281.064	186.417
112.094	-275.427	184.318
112.108	-269.024	182.082
111.859	-262.645	179.696
111.875	-256.352	177.100
111.524	-249.613	174.390
111.382	-242.419	171.580
111.335	-234.384	168.957
111.169	-226.385	166.159
110.677	-218.560	163.264
110.536	-209.766	160.527
110.326	-200.469	157.928
109.880	-191.223	155.237
109.551	-181.382	152.740
109.267	-171.048	150.326
108.835	-160.750	147.921
108.544	-150.305	145.429
108.218	-139.370	143.137
107.823	-128.107	141.046
107.344	-117.036	138.674
106.994	-105.338	136.689
106.639	-93.930	134.452
106.273	-81.697	132.864
105.843	-69.802	131.144
105.601	-57.403	129.749
105.208	-45.178	128.424
105.014	-32.640	127.442
104.947	-20.168	126.555
104.882	-7.831	126.023
104.836	4.829	125.485
105.283	16.842	125.169
105.216	29.542	125.084
105.408	42.340	125.173
105.497	55.495	125.573
105.642	68.428	126.003
105.769	81.275	126.709
105.888	94.094	127.553
105.918	106.802	128.587
106.030	119.458	129.819
106.203	132.101	131.295
106.344	144.537	133.039
106.601	156.550	134.901
106.752	168.861	137.089
107.322	180.324	139.385
107.652	191.851	141.817
