172.294	143.450	505.242	170.240	129.201	139.637
172.303	143.324	505.861	170.412	129.522	143.754
172.245	143.117	506.457	170.615	129.902	148.152
172.105	143.059	507.133	170.744	130.215	152.520
172.028	142.797	507.688	170.927	130.537	157.313
171.931	142.630	508.411	171.169	130.928	162.090
171.787	142.526	509.204	171.327	131.156	167.116
171.644	142.470	510.122	171.514	131.487	172.320
171.481	142.370	511.158	171.731	131.955	177.483
171.338	142.237	512.307	171.876	132.231	182.745
171.173	142.215	513.750	172.051	132.618	187.900
171.046	142.046	515.282	172.216	132.986	193.175
170.830	142.080	517.105	172.373	133.387	198.217
170.561	142.261	519.231	172.561	133.687	203.176
170.400	142.130	521.661	172.741	133.976	207.945
170.154	142.305	524.297	172.864	134.419	212.607
169.910	142.400	527.191	172.946	134.595	217.023
169.772	142.306	530.294	173.055	134.848	221.288
169.522	142.448	533.563	173.150	135.122	225.144
169.347	142.514	537.080	173.245	135.355	228.923
169.168	142.528	540.766	173.354	135.641	232.217
168.945	142.693	544.565	173.351	135.792	235.397
168.754	142.698	548.452	173.434	135.974	238.342
168.593	142.756	552.366	173.478	136.015	240.983
168.439	142.929	556.365	173.483	136.209	243.403
168.328	142.975	560.294	173.494	136.268	245.784
168.159	143.332	564.214	173.467	136.450	247.919
168.106	143.339	567.979	173.439	136.543	249.951
167.990	143.496	571.524	173.393	136.585	251.891
167.869	143.807	574.850	173.354	136.585	253.747
167.868	143.915	577.842	173.233	136.630	255.483
167.753	144.319	580.537	173.119	136.660	257.194
167.744	144.523	582.904	172.993	136.697	258.857
167.748	144.701	584.839	172.867	136.821	260.368
167.689	145.130	586.369	172.693	136.845	261.930
167.651	145.507	587.528	172.484	136.814	263.464
167.741	145.688	588.180	172.311	136.926	264.866
167.755	146.013	588.557	172.097	136.923	266.301
167.757	146.373	588.429	171.910	136.956	267.543
167.821	146.615	587.898	171.646	136.912	268.696
167.909	146.895	587.030	171.369	136.874	269.713
167.972	147.148	585.926	171.110	136.813	270.611
168.056	147.372	584.396	170.883	136.759	271.404
168.129	147.658	582.764	170.660	136.682	271.951
168.221	147.709	580.732	170.360	136.528	272.183
168.348	147.745	578.521	170.100	136.530	272.278
168.492	147.881	576.111	169.890	136.486	272.161
168.607	147.836	573.563	169.630	136.483	271.625
168.676	147.954	570.915	169.361	136.221	271.039
168.732	147.949	568.145	169.158	136.192	269.973
168.814	148.012	565.413	168.859	136.209	268.631
168.869	148.024	562.748	168.648	136.087	267.107
168.972	147.909	560.151	168.443	136.104	265.218
169.022	147.834	557.690	168.185	135.929	263.065
169.035	147.841	555.254	168.003	135.984	260.408
169.063	147.746	552.975	167.796	135.753	257.550
169.023	147.728	550.818	167.627	135.877	254.277
168.994	147.660	548.778	167.393	135.699	250.867
168.909	147.593	546.955	167.247	135.786	246.926
168.854	147.396	545.237	167.061	135.650	242.790
168.774	147.232	543.664	166.968	135.613	238.222
168.649	146.999	542.337	166.763	135.497	233.517
168.538	146.759	541.042	166.650	135.454	228.625
