90.285	-72.343	242.003
90.394	-68.346	241.346
90.325	-64.253	240.816
90.507	-59.894	240.198
90.459	-55.458	239.569
90.632	-50.791	239.015
90.621	-46.160	238.513
90.826	-41.217	237.996
90.815	-36.335	237.429
90.862	-31.259	236.930
90.991	-26.030	236.568
90.977	-20.862	236.227
91.033	-15.482	235.782
91.223	-9.943	235.493
91.189	-4.405	235.182
91.180	1.123	235.005
91.349	6.871	234.810
91.347	12.609	234.527
91.316	18.363	234.335
91.341	24.092	234.283
91.481	30.091	234.230
91.403	36.051	234.171
91.560	41.906	234.302
91.443	47.849	234.308
91.574	53.765	234.556
91.481	59.604	234.668
91.550	65.499	234.963
91.461	71.279	235.262
91.494	77.144	235.617
91.528	82.897	236.010
91.569	88.518	236.443
91.580	94.151	236.959
91.567	99.730	237.467
91.684	105.182	237.974
91.789	110.575	238.557
91.896	115.932	239.217
91.925	121.081	239.839
91.955	126.147	240.439
92.101	131.196	241.126
92.189	135.975	241.814
92.312	140.788	242.570
92.468	145.336	243.323
92.507	149.797	244.073
92.616	154.023	244.816
92.749	158.126	245.569
92.889	162.140	246.344
93.025	165.935	247.091
93.096	169.509	247.810
93.091	172.930	248.545
93.152	176.199	249.226
93.306	179.458	249.963
93.383	182.395	250.548
93.530	185.179	251.157
93.641	187.752	251.686
93.716	190.136	252.247
93.703	192.347	252.715
93.743	194.350	253.213
93.718	196.124	253.582
93.808	197.703	253.945
93.880	199.095	254.296
93.877	200.237	254.605
93.874	201.203	254.831
93.770	201.922	254.987
93.783	202.440	255.132
93.796	202.788	255.223
93.805	202.893	255.246
93.754	202.813	255.213
93.718	202.513	255.141
93.705	201.996	255.041
93.691	201.316	254.837
93.681	200.435	254.587
93.652	199.314	254.277
93.569	198.032	253.945
93.526	196.496	253.548
93.543	194.804	253.168
93.511	192.869	252.668
93.464	190.735	252.157
93.469	188.421	251.656
93.390	185.843	251.094
93.396	183.135	250.510
93.346	180.182	249.868
93.361	177.072	249.243
93.359	173.887	248.592
93.334	170.376	247.901
93.260	166.705	247.165
93.200	162.973	246.447
93.169	159.027	245.719
93.157	154.948	244.977
93.081	150.797	244.242
93.044	146.357	243.516
93.039	141.939	242.833
92.975	137.235	242.075
92.849	132.440	241.324
92.859	127.547	240.676
92.752	122.438	239.986
92.645	117.374	239.354
92.628	112.110	238.774
92.590	106.727	238.187
92.474	101.344	237.681
92.293	95.768	237.089
92.263	90.225	236.691
92.199	84.543	236.207
92.079	78.960	235.804
91.904	73.322	235.465
91.830	67.290	235.101
91.723	61.480	234.725
91.661	55.820	234.570
91.541	49.836	234.373
91.397	43.974	234.174
91.431	38.077	234.149
91.285	32.290	234.070
91.167	26.473	234.131
91.162	20.712	234.154
91.014	14.789	234.233
91.038	9.019	234.476
91.115	3.345	234.731
91.113	-2.033	234.946
90.903	-7.669	235.211
90.886	-13.173	235.572
90.892	-18.473	236.014
90.779	-23.854	236.393
90.865	-28.829	236.722
90.990	-33.856	237.213
90.843	-38.852	237.671
90.927	-43.557	238.249
90.866	-48.317	238.623
91.038	-52.803	239.235
90.937	-57.295	239.776
90.996	-61.420	240.498
90.919	-65.638	240.929
90.870	-69.626	241.552
91.088	-73.275	242.287
91.132	-76.937	242.765
91.091	-80.371	243.415
90.994	-83.591	243.932
90.873	-86.830	244.288
90.857	-89.666	244.967
91.020	-92.368	245.459
90.918	-95.022	245.841
90.997	-97.253	246.318
90.814	-99.389	246.699
90.760	-101.399	247.058
90.778	-103.180	247.202
90.814	-104.727	247.556
90.786	-106.012	247.948
90.697	-107.192	248.019
