86.340	86.925	126.280
86.430	85.209	126.213
86.562	83.025	126.047
86.674	80.953	125.948
86.801	78.801	125.772
86.847	76.769	125.667
86.938	74.566	125.571
87.023	72.275	125.415
87.024	70.151	125.377
87.145	67.817	125.214
87.327	65.330	125.062
87.366	63.170	124.968
87.301	60.854	124.890
87.586	58.464	124.865
87.579	56.031	124.771
87.628	53.553	124.570
87.535	51.119	124.485
87.508	48.773	124.579
87.763	46.210	124.487
87.497	44.049	124.461
87.479	41.493	124.413
87.295	39.407	124.497
87.508	36.939	124.447
87.337	34.504	124.380
87.307	32.065	124.290
87.262	29.618	124.393
87.461	27.360	124.340
87.237	25.034	124.352
87.154	22.696	124.337
87.089	20.359	124.247
87.117	18.192	124.315
87.011	15.788	124.282
87.134	13.726	124.432
87.102	11.452	124.403
87.001	9.417	124.504
86.955	7.315	124.586
86.962	5.248	124.609
87.050	3.103	124.669
86.998	1.221	124.804
87.304	-0.605	124.905
87.304	-2.287	124.971
87.148	-4.211	125.026
87.243	-5.993	124.988
87.281	-7.534	125.141
87.445	-9.265	125.162
87.399	-10.605	125.239
87.656	-12.267	125.267
87.715	-13.422	125.483
87.773	-15.109	125.400
87.837	-16.136	125.544
88.064	-17.386	125.632
88.076	-18.177	125.849
88.223	-19.482	125.747
88.383	-20.471	125.851
88.296	-20.962	125.977
88.507	-21.924	125.997
88.549	-22.748	126.004
88.678	-23.301	126.015
88.673	-23.514	126.197
88.730	-24.208	126.163
88.700	-24.496	126.125
88.707	-24.729	126.097
88.762	-24.958	126.129
88.882	-24.992	126.205
88.794	-25.046	126.203
88.776	-24.888	126.219
88.735	-24.812	126.169
88.685	-24.564	126.150
88.606	-24.037	126.187
88.567	-23.678	126.188
88.631	-23.165	126.251
88.375	-22.685	126.002
88.411	-21.909	126.060
88.325	-20.974	126.064
88.257	-20.399	125.839
87.955	-19.344	125.837
88.003	-18.317	125.815
87.851	-17.473	125.581
87.818	-15.984	125.684
87.814	-15.116	125.494
87.420	-13.850	125.372
87.468	-12.124	125.564
87.482	-10.798	125.376
87.297	-9.121	125.432
87.230	-7.676	125.234
87.115	-6.316	125.068
87.068	-4.388	125.097
87.019	-2.629	124.919
86.960	-0.747	125.018
86.925	1.184	124.867
86.919	2.990	124.677
86.883	5.081	124.800
87.021	7.135	124.707
87.119	9.207	124.598
87.212	11.186	124.539
86.972	13.533	124.594
86.982	15.653	124.450
87.107	17.823	124.404
87.063	20.385	124.599
87.194	22.428	124.503
87.348	24.710	124.480
