165.037	134.036	77.391	166.922	129.767	386.904
165.136	134.246	74.396	167.068	130.581	384.713
165.240	134.633	71.643	167.215	130.640	382.231
165.387	134.785	69.079	167.361	131.145	379.506
165.464	135.023	66.596	167.454	131.130	376.534
165.673	135.261	64.357	167.824	131.227	373.351
165.986	135.845	62.380	167.808	131.622	370.001
166.119	136.103	60.399	168.054	131.533	366.493
166.266	136.387	58.600	168.096	132.044	362.892
166.415	136.809	57.101	168.207	132.114	359.355
166.650	137.213	55.609	168.122	132.010	355.864
166.785	137.557	54.212	168.218	132.015	352.487
167.008	138.027	52.922	168.260	132.351	349.256
167.171	138.395	51.717	168.211	132.213	346.264
167.334	138.759	50.542	168.290	132.187	343.547
167.556	139.203	49.331	168.364	132.475	341.189
167.720	139.622	48.278	168.366	132.369	339.205
167.910	140.015	47.253	168.486	132.386	337.578
168.067	140.389	46.170	168.440	132.365	336.438
168.165	140.771	45.102	168.544	132.345	335.656
168.336	141.233	44.108	168.545	132.373	335.265
168.495	141.580	43.094	168.498	132.383	335.260
168.686	142.073	42.094	168.483	132.391	335.645
168.767	142.363	41.108	168.425	132.399	336.456
168.856	142.650	40.274	168.496	132.491	337.654
169.076	143.067	39.582	168.366	132.518	339.200
169.254	143.400	38.802	168.418	132.413	340.985
169.353	143.653	38.092	168.500	132.537	342.948
169.428	143.901	37.760	168.493	132.744	345.047
169.499	144.108	37.335	168.290	132.977	347.299
169.702	144.388	37.257	168.466	133.212	349.579
169.832	144.662	37.342	168.344	133.235	351.868
169.897	144.884	37.553	168.493	133.366	354.069
169.905	144.925	38.040	168.350	133.619	356.200
169.918	145.075	38.796	168.302	133.732	358.158
169.999	145.238	39.769	168.417	133.586	359.890
170.055	145.375	40.989	168.476	134.387	361.396
170.133	145.586	42.432	168.458	134.423	362.741
170.089	145.563	44.166	168.605	134.669	363.855
170.142	145.701	46.258	168.662	134.956	364.762
170.131	145.701	48.476	168.797	135.267	365.468
170.099	145.696	51.058	168.971	135.409	365.937
170.055	145.668	53.702	169.227	135.460	366.199
170.024	145.686	56.671	169.246	135.899	366.326
169.992	145.668	59.790	169.316	136.195	366.343
169.828	145.584	62.962	169.482	136.096	366.221
169.838	145.714	66.478	169.427	136.541	366.130
169.715	145.537	69.811	169.466	136.786	366.049
169.731	145.570	73.400	169.523	136.970	366.066
169.704	145.526	77.006	169.668	137.057	366.204
169.541	145.241	80.552	169.830	137.041	366.508
169.419	145.141	84.065	169.714	137.237	367.048
169.423	145.145	87.637	169.675	137.334	367.898
169.327	145.112	91.223	169.744	137.508	369.054
169.231	144.936	94.605	169.721	137.029	370.485
169.212	144.904	97.942	169.542	137.200	372.285
169.131	144.744	101.138	169.732	136.990	374.368
169.021	144.601	104.108	169.419	137.173	376.773
168.913	144.499	107.008	169.343	136.965	379.500
168.813	144.441	109.805	169.238	136.890	382.527
168.744	144.386	112.537	169.242	136.570	385.805
168.663	144.217	115.087	169.083	136.504	389.338
168.516	144.046	117.501	168.940	136.035	393.093
168.464	143.938	119.916	168.768	135.690	396.958
168.349	143.823	122.227	168.626	135.472	400.927
168.202	143.697	124.516	168.443	135.103	404.867
168.019	143.577	126.697	168.293	134.723	408.838
167.923	143.523	128.883	168.078	134.450	412.693
167.856	143.444	131.084	167.953	134.193	416.410
167.761	143.340	133.261	167.921	133.490	419.929
167.601	143.135	135.402	167.588	133.363	423.161
167.428	142.860	137.577	167.406	132.987	426.087
167.391	142.809	139.774	167.336	132.327	428.636
167.093	142.308	141.778	167.081	132.017	430.748
166.857	141.980	143.918	166.966	131.500	432.478
166.788	141.901	146.122	166.725	131.428	433.834
166.621	141.691	148.451	166.525	131.070	434.806
166.580	141.603	150.682	166.386	130.694	435.425
166.440	141.302	152.859	166.145	130.454	435.645
166.281	141.046	154.989	166.005	130.171	435.512
166.083	140.707	157.024	165.995	129.661	435.041
165.822	140.136	158.984	165.762	129.599	434.328
165.714	139.858	160.925	165.635	129.504	433.321
165.600	139.518	162.690	165.495	129.074	432.142
165.410	139.186	164.369	165.548	128.651	430.874
165.156	138.645	165.780	165.238	128.931	429.476
165.017	138.391	167.144	165.263	128.527	428.078
164.858	138.051	168.133	165.022	128.454	426.678
164.634	137.643	168.952	165.012	128.488	425.354
164.419	137.194	169.510	165.020	128.304	424.180
164.229	136.899	169.752	164.959	128.251	423.240
163.868	136.238	169.635	164.826	128.295	422.578
163.795	136.073	169.436	164.838	128.106	422.235
163.413	135.351	168.588	164.825	128.002	422.169
163.392	135.200	167.756	164.876	128.276	422.388
163.018	134.523	166.349	164.977	127.551	422.813
162.982	134.438	164.973	164.957	128.440	423.447
162.717	133.807	163.139	165.057	128.246	424.197
162.632	133.576	161.217	165.131	127.895	424.964
162.393	133.098	159.039	165.190	127.688	425.742
162.248	132.715	156.617	164.935	128.053	426.474
162.070	132.387	154.204	165.006	127.905	427.151
161.880	132.036	151.585	165.258	127.665	427.667
161.664	131.562	148.885	165.056	127.884	428.041
161.485	131.328	146.227	164.921	127.798	428.160
161.337	130.932	143.453	164.923	127.632	428.047
161.168	130.491	140.643	165.146	127.362	427.654
161.043	130.223	137.896	165.023	127.394	426.911
160.907	129.766	135.150	165.087	126.950	425.799
